DISTRITO_LOCAL,SECCION,TOTAL_VOTANTES,MORENAv,ALIANZAv,LN,VOTOS,PARTICIPACION,MORENA,ALIANZA,DIF,CLASF
21,1118,225,126,56,352,227,64.48863636363636,55.50660792951542,24.669603524229075,30.837004405286343,MORENA
21,1120,144,91,36,235,145,61.702127659574465,62.758620689655174,24.82758620689655,37.93103448275862,MORENA
21,1121,113,108,28,294,167,56.802721088435376,64.67065868263474,16.766467065868262,47.904191616766475,MORENA
21,1122,300,145,91,496,305,61.49193548387097,47.540983606557376,29.83606557377049,17.704918032786885,MORENA
21,1123,347,144,63,599,329,54.924874791318864,43.76899696048632,19.148936170212767,24.620060790273552,MORENA
21,1124,303,112,71,600,303,50.5,36.96369636963696,23.432343234323433,13.53135313531353,MORENA
21,1125,287,155,40,568,303,53.34507042253521,51.15511551155115,13.201320132013201,37.95379537953795,MORENA
21,1126,95,42,43,135,99,73.33333333333333,42.42424242424242,43.43434343434343,-1.0101010101010104,ALIANZA
21,1127,76,26,31,168,82,48.80952380952381,31.70731707317073,37.80487804878049,-6.097560975609756,ALIANZA
21,1129,103,64,14,150,105,70,60.95238095238095,13.333333333333334,47.61904761904761,MORENA
21,1130,270,145,79,434,278,64.0552995391705,52.15827338129496,28.41726618705036,23.741007194244602,MORENA
21,1131,268,131,70,594,268,45.11784511784512,48.88059701492537,26.119402985074625,22.761194029850746,MORENA
21,1132,235,148,61,333,235,70.57057057057057,62.97872340425532,25.95744680851064,37.02127659574468,MORENA
21,1133,275,143,81,507,275,54.24063116370809,52,29.454545454545453,22.545454545454547,MORENA
21,1134,293,161,77,483,295,61.076604554865426,54.57627118644068,26.10169491525424,28.47457627118644,MORENA
21,1135,294,172,53,485,294,60.618556701030926,58.50340136054422,18.027210884353742,40.476190476190474,MORENA
21,1136,131,77,32,265,132,49.81132075471698,58.333333333333336,24.242424242424242,34.09090909090909,MORENA
21,1137,280,156,77,570,280,49.12280701754386,55.714285714285715,27.5,28.214285714285715,MORENA
21,1189,536,291,201,1061,542,51.08388312912347,53.690036900369,37.08487084870849,16.60516605166051,MORENA
21,1190,1472,817,549,2794,1474,52.75590551181102,55.42740841248304,37.24559023066486,18.18181818181818,MORENA
21,1191,474,312,128,925,493,53.2972972972973,63.28600405679513,25.963488843813387,37.32251521298174,MORENA
21,1192,327,167,126,591,326,55.16074450084602,51.22699386503067,38.65030674846626,12.576687116564415,MORENA
21,1193,500,222,259,924,516,55.84415584415584,43.02325581395349,50.1937984496124,-7.1705426356589115,ALIANZA
21,1194,543,105,159,956,545,57.00836820083682,19.26605504587156,29.174311926605505,-9.908256880733944,ALIANZA
21,1195,1275,714,388,2700,1268,46.96296296296296,56.30914826498423,30.599369085173503,25.709779179810727,MORENA
21,1196,326,140,167,547,334,61.06032906764168,41.91616766467066,50,-8.08383233532934,ALIANZA
21,1197,665,330,283,1340,674,50.298507462686565,48.961424332344215,41.98813056379822,6.973293768545993,MORENA
21,1198,922,447,440,910,937,102.96703296703296,47.705442902881536,46.95837780149413,0.7470651013874061,MORENA
21,1199,1028,493,467,1955,1041,53.248081841432224,47.358309317963496,44.860710854947165,2.497598463016331,MORENA
21,1200,300,175,92,576,307,53.298611111111114,57.00325732899023,29.96742671009772,27.03583061889251,MORENA
21,1201,552,322,178,1178,557,47.283531409168084,57.809694793536806,31.956912028725313,25.852782764811494,MORENA
21,1202,289,181,96,615,298,48.45528455284553,60.738255033557046,32.214765100671144,28.5234899328859,MORENA
21,1203,1298,754,440,3274,1319,40.287110568112404,57.164518574677786,33.35860500379075,23.805913570887036,MORENA
21,1204,207,126,58,408,206,50.490196078431374,61.16504854368932,28.155339805825243,33.00970873786408,MORENA
21,1205,645,416,200,1213,649,53.50370981038747,64.09861325115563,30.816640986132512,33.281972265023114,MORENA
21,1206,681,434,172,1302,685,52.61136712749616,63.35766423357664,25.10948905109489,38.24817518248175,MORENA
21,1207,587,357,173,1130,590,52.21238938053097,60.50847457627118,29.322033898305083,31.1864406779661,MORENA
21,1208,328,201,87,645,329,51.007751937984494,61.09422492401216,26.443768996960486,34.650455927051674,MORENA
21,1209,912,615,222,1604,914,56.98254364089775,67.28665207877462,24.288840262582056,42.997811816192566,MORENA
21,1210,649,350,226,1215,655,53.90946502057613,53.43511450381679,34.50381679389313,18.931297709923662,MORENA
21,1211,1074,680,326,1921,1100,57.26184279021343,61.81818181818182,29.636363636363637,32.18181818181819,MORENA
21,1212,1024,592,360,1828,1040,56.89277899343545,56.92307692307692,34.61538461538461,22.307692307692307,MORENA
21,1214,575,305,177,1047,575,54.91881566380134,53.04347826086956,30.782608695652176,22.260869565217387,MORENA
21,1215,608,355,204,1030,613,59.51456310679612,57.91190864600326,33.278955954323,24.63295269168026,MORENA
21,1216,1255,788,327,2479,1260,50.826946349334406,62.53968253968254,25.952380952380953,36.58730158730158,MORENA
21,1217,1262,491,275,2193,1262,57.54673962608299,38.90649762282092,21.79080824088748,17.115689381933443,MORENA
21,1218,1025,718,200,1819,1021,56.129741616272675,70.3232125367287,19.58863858961802,50.73457394711068,MORENA
21,1219,265,160,72,400,267,66.75,59.9250936329588,26.96629213483146,32.95880149812734,MORENA
21,1220,740,456,254,1457,771,52.91695264241592,59.143968871595334,32.94422827496757,26.199740596627763,MORENA
21,1221,663,443,165,1313,648,49.35262757044935,68.3641975308642,25.462962962962962,42.90123456790124,MORENA
21,1222,617,384,130,1199,618,51.54295246038365,62.13592233009709,21.035598705501616,41.100323624595475,MORENA
21,1223,358,178,116,647,354,54.71406491499227,50.282485875706215,32.76836158192091,17.514124293785308,MORENA
21,1224,490,288,156,958,492,51.356993736951985,58.53658536585366,31.70731707317073,26.82926829268293,MORENA
21,1225,698,372,261,1243,699,56.23491552695093,53.21888412017167,37.33905579399141,15.87982832618026,MORENA
21,1226,339,161,111,555,340,61.26126126126126,47.35294117647059,32.64705882352941,14.705882352941174,MORENA
21,1227,198,139,46,361,198,54.84764542936288,70.20202020202021,23.232323232323232,46.969696969696976,MORENA
21,1228,1108,634,284,1962,1105,56.32008154943935,57.37556561085973,25.70135746606335,31.67420814479638,MORENA
21,1229,882,466,343,1744,882,50.57339449541284,52.83446712018141,38.888888888888886,13.945578231292522,MORENA
21,1306,318,136,107,407,327,80.34398034398035,41.59021406727829,32.7217125382263,8.86850152905199,MORENA
21,1307,872,446,170,1185,875,73.83966244725738,50.97142857142857,19.428571428571427,31.54285714285714,MORENA
21,1308,774,383,205,1100,783,71.18181818181819,48.91443167305236,26.181353767560665,22.733077905491697,MORENA
21,1309,373,163,79,484,360,74.3801652892562,45.27777777777778,21.944444444444443,23.333333333333336,MORENA
21,1310,1043,413,252,1575,1064,67.55555555555556,38.81578947368421,23.68421052631579,15.131578947368421,MORENA
21,1311,794,424,297,1173,805,68.62745098039215,52.67080745341615,36.8944099378882,15.776397515527954,MORENA
21,1313,149,93,38,304,153,50.328947368421055,60.78431372549019,24.836601307189543,35.947712418300654,MORENA
21,1314,250,157,73,414,260,62.80193236714976,60.38461538461539,28.076923076923077,32.30769230769231,MORENA
21,1315,232,120,64,318,233,73.27044025157232,51.502145922746784,27.467811158798284,24.0343347639485,MORENA
21,1316,298,133,83,432,303,70.13888888888889,43.8943894389439,27.392739273927393,16.501650165016503,MORENA
21,1317,1103,515,332,1700,1141,67.11764705882354,45.13584574934268,29.097283085013146,16.038562664329532,MORENA
21,1318,158,99,32,248,163,65.7258064516129,60.736196319018404,19.631901840490798,41.104294478527606,MORENA
21,1319,476,155,160,698,481,68.91117478510029,32.224532224532226,33.264033264033266,-1.0395010395010402,ALIANZA
21,1320,272,117,81,461,284,61.60520607375271,41.19718309859155,28.52112676056338,12.676056338028172,MORENA
21,1322,80,28,26,109,79,72.4770642201835,35.44303797468354,32.91139240506329,2.5316455696202524,MORENA
