AYUNTAMIENTOS
"07/06/2021 13:19 (UTC-7)"
ACTAS_ESPERADAS,ACTAS_REGISTRADAS,ACTAS_FUERA_CATÁLOGO,ACTAS_CAPTURADAS,PORCENTAJE_ACTAS_CAPTURADAS,ACTAS_CONTABILIZADAS,PORCENTAJE_ACTAS_CONTABILIZADAS,PORCENTAJE_ACTAS_CON_INCONSISTENCIAS,ACTAS_NO_CONTABILIZADAS,LISTA_NOMINAL_ACTAS_CONTABILIZADAS,TOTAL_VOTOS_C_CS,TOTAL_VOTOS_S_CS,PORCENTAJE_PARTICIPACION_CIUDADANA
3748,3787,39,3748,100.0000,3257,86.8996,22.3852,491,1895749,834884,831581,44.0397

CLAVE_CASILLA,CLAVE_ACTA,ID_ESTADO,ESTADO,ID_MUNICIPIO,MUNICIPIO,SECCION,ID_CASILLA,TIPO_CASILLA,EXT_CONTIGUA,UBICACION_CASILLA,TIPO_ACTA,TOTAL_BOLETAS_SOBRANTES,TOTAL_PERSONAS_VOTARON,TOTAL_REP_PARTIDO_CI_VOTARON,TOTAL_VOTOS_SACADOS,CC_PAN_PRI_PRD,PAN,PRI,PRD,PVEM,PT,MC,MORENA,NAS,PES,RSP,FXM,CAND_IND_EGL,CAND_IND_JAUR,CAND_IND_JRRBC,CAND_IND_EQJ,CAND_IND_CNY,CAND_IND_YCCL,CAND_IND_HJSA,CAND_IND_OOG,CAND_IND_PMR,CAND_IND_CAQR,C_PAN_PRI_PRD,C_PAN_PRI,C_PAN_PRD,C_PRI_PRD,NO_REGISTRADOS,NULOS,TOTAL_VOTOS_ASENTADO,TOTAL_VOTOS_CALCULADO,LISTA_NOMINAL,REPRESENTANTES_PP_CI,OBSERVACIONES,CONTABILIZADA,MECANISMOS_TRASLADO,SHA,FECHA_HORA_ACOPIO,FECHA_HORA_CAPTURA,FECHA_HORA_VERIFICACION,ORIGEN,DIGITALIZACION,TIPO_DOCUMENTO
'260794C0400,'260794C04004,26,SONORA,059,CAJEME,0794,0004,C,0,1,4,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,705,48,"SIN ACTA POR PAQUETE ENTREGADO SIN SOBRE",0,D,,"07/06/2021 07:17:00","07/06/2021 07:50:30","07/06/2021 07:50:30",CATD,ESCANER,"ACTA PREP"
'260794E0100,'260794E01004,26,SONORA,059,CAJEME,0794,0001,E,0,1,4,247,547,6,547,82,-,-,-,9,1,30,29,-,3,"Sin dato",3,-,-,390,-,-,-,-,-,-,-,-,-,-,-,0,0,547,547,748,48,"ALGÚN CAMPO ILEGIBLE O SIN DATO",1,D,54579d4c7f811a807b38b933649dfc07018f7b75fdf1a6cd873dd31d0483d9bd,"06/06/2021 21:02:28","06/06/2021 21:07:29","06/06/2021 21:07:39",CASILLA,MOVIL,"ACTA PREP"
'260795B0100,'260795B01004,26,SONORA,059,CAJEME,0795,0001,B,0,1,4,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,699,48,"SIN ACTA POR PAQUETE ENTREGADO SIN SOBRE",0,D,,"07/06/2021 07:16:00","07/06/2021 07:50:48","07/06/2021 07:50:48",CATD,ESCANER,"ACTA PREP"
'260795C0100,'260795C01004,26,SONORA,059,CAJEME,0795,0001,C,0,1,4,309,428,3,433,92,-,-,-,4,6,48,66,-,12,0,7,-,-,195,-,-,-,-,-,-,-,-,-,-,-,0,4,433,434,699,48,,1,D,602e1c7dd98b2c298f547a65ff4d519aa7f237a1c0774753feb8529280feb52b,"07/06/2021 01:13:00","07/06/2021 02:01:24","07/06/2021 02:01:29",CATD,ESCANER,"ACTA PREP"
'260796B0100,'260796B01004,26,SONORA,059,CAJEME,0796,0001,B,0,1,4,335,255,7,261,41,-,-,-,3,7,15,137,-,9,1,2,-,-,42,-,-,-,-,-,-,-,-,-,-,-,0,4,261,261,551,48,"ALGÚN CAMPO ILEGIBLE O SIN DATO",1,D,98b863a77b44fe2ca56e91c8ca98eaa56f7a1902177d1784b59e6422bc94b8d8,"07/06/2021 01:16:13","07/06/2021 03:30:13","07/06/2021 03:30:20",CASILLA,MOVIL,"ACTA PREP"
'260796C0100,'260796C01004,26,SONORA,059,CAJEME,0796,0001,C,0,1,4,345,251,4,251,44,-,-,-,3,5,18,135,-,8,0,5,-,-,32,-,-,-,-,-,-,-,-,-,-,-,0,1,251,251,550,48,,1,D,0d5f0dbf427a58147dc54ac666ac85be36a125d04a0ad6d881cdc840e901d372,"07/06/2021 00:28:27","07/06/2021 03:01:43","07/06/2021 03:01:57",CASILLA,MOVIL,"ACTA PREP"
'260797B0100,'260797B01004,26,SONORA,059,CAJEME,0797,0001,B,0,1,4,360,351,5,355,61,-,-,-,14,4,16,116,-,8,3,6,-,-,118,-,-,-,-,-,-,-,-,-,-,-,0,9,355,355,671,48,,1,I,50c4a642f7e529cb27701ab175649c498cda094ff627dad3eed72ce231ffa98e,"06/06/2021 22:08:27","06/06/2021 22:33:50","06/06/2021 22:34:22",CASILLA,MOVIL,"ACTA PREP"
'260798B0100,'260798B01004,26,SONORA,059,CAJEME,0798,0001,B,0,1,4,378,187,5,185,36,-,-,-,3,4,16,66,-,12,0,3,-,-,45,-,-,-,-,-,-,-,-,-,-,-,0,6,191,191,531,48,,1,D,d0832de1709673fcb4e1ad453847ae801c684f9822af10c8cd72c8c73ee89f36,"07/06/2021 02:01:00","07/06/2021 02:30:38","07/06/2021 02:30:43",CATD,ESCANER,"ACTA PREP"
'260798C0100,'260798C01004,26,SONORA,059,CAJEME,0798,0001,C,0,1,4,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,531,48,"SIN ACTA POR PAQUETE ENTREGADO SIN SOBRE",0,D,,"07/06/2021 01:53:00","07/06/2021 06:25:23","07/06/2021 06:25:23",CATD,ESCANER,"ACTA PREP"
'260799B0100,'260799B01004,26,SONORA,059,CAJEME,0799,0001,B,0,1,4,231,266,3,268,40,-,-,-,1,7,19,97,-,23,2,3,-,-,74,-,-,-,-,-,-,-,-,-,-,-,0,2,268,268,573,48,,1,D,6529dc2163d6047bf69e90ae3d0a2412e408d51b0a8cd2e6a57e407a9446a537,"07/06/2021 02:00:00","07/06/2021 02:45:33","07/06/2021 02:45:51",CATD,ESCANER,"ACTA PREP"
'260800B0100,'260800B01004,26,SONORA,059,CAJEME,0800,0001,B,0,1,4,338,346,7,353,73,-,-,-,4,20,5,123,-,13,0,3,-,-,98,-,-,-,-,-,-,-,-,-,-,-,1,7,347,347,676,48,,1,D,746c2011afa4e5e9eab305ecd46f669d35c634100cdbfdb9977e8d69c3c7639a,"06/06/2021 21:57:23","06/06/2021 22:15:51","06/06/2021 22:15:56",CASILLA,MOVIL,"ACTA PREP"
'260801B0100,'260801B01004,26,SONORA,059,CAJEME,0801,0001,B,0,1,4,258,223,6,223,55,-,-,-,2,1,13,30,-,9,0,3,-,-,108,-,-,-,-,-,-,-,-,-,-,-,0,2,223,223,435,48,,1,D,1a45b9dd28099ee8fd7d61fd0d87987faaf069ef6392c23a2286a456fbc542d7,"06/06/2021 20:12:46","06/06/2021 20:15:32","06/06/2021 20:15:37",CASILLA,MOVIL,"ACTA PREP"
'260802B0100,'260802B01004,26,SONORA,059,CAJEME,0802,0001,B,0,1,4,305,470,9,478,96,-,-,-,5,"Sin dato",23,71,-,6,4,6,-,-,261,-,-,-,-,-,-,-,-,-,-,-,1,5,478,478,738,48,"ALGÚN CAMPO ILEGIBLE O SIN DATO",1,D,718c9f50bfe4349c0ab21ce5c14d359281a7a17366e3ec00ec254a211c3e70b5,"07/06/2021 00:24:00","07/06/2021 00:57:22","07/06/2021 00:57:33",CATD,ESCANER,"ACTA PREP"
'260803B0100,'260803B01004,26,SONORA,059,CAJEME,0803,0001,B,0,1,4,200,233,235,238,42,-,-,-,3,1,12,56,-,8,2,4,-,-,107,-,-,-,-,-,-,-,-,-,-,-,0,3,238,238,392,48,,1,D,ede6fd3a8b8b7f14ee8a30c6068f9e4a0d71d732f73884b87a822401aa3ed87c,"07/06/2021 03:25:00","07/06/2021 05:38:13","07/06/2021 05:38:25",CATD,ESCANER,"ACTA PREP"
'260803C0100,'260803C01004,26,SONORA,059,CAJEME,0803,0001,C,0,1,4,195,239,0,242,55,-,-,-,6,1,21,38,-,10,0,1,-,-,103,-,-,-,-,-,-,-,-,-,-,-,0,7,242,242,392,48,,1,D,08b144d61ddad674515ab962b8beada7df83881c8e3f32c5ce4be972e24cbdf5,"07/06/2021 02:46:00","07/06/2021 03:27:19","07/06/2021 03:27:50",CATD,ESCANER,"ACTA PREP"
'260804B0100,'260804B01004,26,SONORA,059,CAJEME,0804,0001,B,0,1,4,252,245,4,0,53,-,-,-,2,1,18,38,-,10,2,3,-,-,97,-,-,-,-,-,-,-,-,-,-,-,0,3,227,227,434,48,,1,D,ce0aa5ca81e839c8790cfa8d577ab0d7b64436dd27a4d2189d1654edb1f21b0e,"06/06/2021 23:31:00","06/06/2021 23:50:00","06/06/2021 23:50:04",CATD,ESCANER,"ACTA PREP"
'260804C0100,'260804C01004,26,SONORA,059,CAJEME,0804,0001,C,0,1,4,0,0,0,0,53,-,-,-,2,1,27,32,-,7,0,1,-,-,129,-,-,-,-,-,-,-,-,-,-,-,0,4,256,256,433,48,,1,D,79f4a028a18e3671301ec0acc1a2aaed14f1888fe21ab0f8a60e3872d05d1306,"07/06/2021 00:11:00","07/06/2021 00:27:31","07/06/2021 00:29:08",CATD,ESCANER,"ACTA PREP"
'260805B0100,'260805B01004,26,SONORA,059,CAJEME,0805,0001,B,0,1,4,281,304,8,310,57,-,-,-,13,5,14,62,-,17,6,2,-,-,127,-,-,-,-,-,-,-,-,-,-,-,0,7,310,310,553,48,,1,D,446d2765e5df6730ee572426484014a5133ddff1bcd0c397cb2f3a69b749d5c7,"07/06/2021 00:38:56","07/06/2021 03:06:52","07/06/2021 03:07:38",CASILLA,MOVIL,"ACTA PREP"
'260806B0100,'260806B01004,26,SONORA,059,CAJEME,0806,0001,B,0,1,4,266,306,5,0,76,-,-,-,4,4,30,65,-,13,2,5,-,-,105,-,-,-,-,-,-,-,-,-,-,-,0,6,310,310,534,48,,1,D,f5a36ae14af1baf233e5cd2545b43e98e2922e18a1197032943bb2cf078b7e57,"07/06/2021 02:54:00","07/06/2021 03:22:47","07/06/2021 03:22:56",CATD,ESCANER,"ACTA PREP"
'260806C0100,'260806C01004,26,SONORA,059,CAJEME,0806,0001,C,0,1,4,258,315,7,325,71,-,-,-,5,3,23,54,-,9,6,6,-,-,Ilegible,-,-,-,-,-,-,-,-,-,-,-,0,4,325,181,534,48,"ALGÚN CAMPO ILEGIBLE O SIN DATO",1,D,b5ecf24ace1a7c30b6ba0211d33a0727b883e3917100529483844c8f6cb7ffa4,"07/06/2021 05:12:00","07/06/2021 06:20:09","07/06/2021 06:20:34",CATD,ESCANER,"ACTA PREP"
'260806S0100,'260806S01004E,26,SONORA,059,CAJEME,0806,0001,S,0,1,4E,893,0,0,153,69,-,-,-,5,6,10,32,-,4,0,0,-,-,23,-,-,-,-,-,-,-,-,-,-,-,1,4,153,154,0,48,,1,D,8528a63c7f0b4de6bcf120d62b085d5a3ebf4d138b28ca752d04c500fab35686,"07/06/2021 02:52:00","07/06/2021 02:55:20","07/06/2021 02:55:38",CATD,ESCANER,"ACTA PREP"
'260807B0100,'260807B01004,26,SONORA,059,CAJEME,0807,0001,B,0,1,4,403,361,12,373,79,-,-,-,7,1,35,97,-,19,5,5,-,-,124,-,-,-,-,-,-,-,-,-,-,-,0,1,373,373,730,48,,1,D,f7a9be899effd2f72cdc2797a11121e721d54aa0dfeaf25afdce48dff545e07c,"06/06/2021 23:33:00","06/06/2021 23:58:32","06/06/2021 23:58:50",CATD,ESCANER,"ACTA PREP"
'260807C0100,'260807C01004,26,SONORA,059,CAJEME,0807,0001,C,0,1,4,417,347,12,359,76,-,-,-,5,4,27,87,-,21,2,7,-,-,127,-,-,-,-,-,-,-,-,-,-,-,0,3,359,359,730,48,,1,D,627839ace7e4a99a4d5b435668e34bbd96db0133ac59ce8ce570f5268dd0498b,"07/06/2021 23:56:00","07/06/2021 00:15:07","07/06/2021 00:15:24",CATD,ESCANER,"ACTA PREP"
'260807C0200,'260807C02004,26,SONORA,059,CAJEME,0807,0002,C,0,1,4,420,348,8,356,85,-,-,-,5,5,27,88,-,17,1,4,-,-,117,-,-,-,-,-,-,-,-,-,-,-,0,7,356,356,730,48,"ALGÚN CAMPO ILEGIBLE O SIN DATO",1,D,dc691a69bbd8f2faaa80409fd288bc1eb32b240939b8bdf5174ea84618cf998a,"07/06/2021 01:04:00","07/06/2021 01:33:55","07/06/2021 01:35:33",CATD,ESCANER,"ACTA PREP"
'260807C0300,'260807C03004,26,SONORA,059,CAJEME,0807,0003,C,0,1,4,439,327,10,776,78,-,-,-,9,5,28,66,-,24,2,7,-,-,119,-,-,-,-,-,-,-,-,-,-,-,0,2,337,340,730,48,,1,D,4f37c30374a57dc1aedf861a51da20c2bb64a65b5a3549b83e74168328aff0c3,"06/06/2021 22:46:00","06/06/2021 23:00:20","06/06/2021 23:00:37",CATD,ESCANER,"ACTA PREP"
'260807C0400,'260807C04004,26,SONORA,059,CAJEME,0807,0004,C,0,1,4,415,353,7,360,80,-,-,-,8,5,22,92,-,24,1,9,-,-,116,-,-,-,-,-,-,-,-,-,-,-,0,3,360,360,730,48,,1,D,20093a3ecbe1c48452b07aaf1c350b10fdee121f8b31776270c550280e7b05e3,"07/06/2021 02:02:00","07/06/2021 02:49:36","07/06/2021 02:50:06",CATD,ESCANER,"ACTA PREP"
'260807C0500,'260807C05004,26,SONORA,059,CAJEME,0807,0005,C,0,1,4,416,351,11,361,63,-,-,-,8,6,21,105,-,32,0,7,-,-,115,-,-,-,-,-,-,-,-,-,-,-,1,3,361,361,730,48,,1,D,4911bc7f3e3ed52ec3d0550a3b39fee8e27b507e903728b0b9d7b69c1ef81053,"07/06/2021 01:36:00","07/06/2021 02:15:53","07/06/2021 02:16:06",CATD,ESCANER,"ACTA PREP"
'260807C0600,'260807C06004,26,SONORA,059,CAJEME,0807,0006,C,0,1,4,414,354,8,362,84,-,-,-,5,4,20,105,-,18,2,7,-,-,115,-,-,-,-,-,-,-,-,-,-,-,1,1,362,362,730,48,,1,D,551c4020aeca293e38c6f46fd33e4aa4cc1786dec5af79aec3c0dd7dc4423124,"07/06/2021 00:37:00","07/06/2021 00:56:13","07/06/2021 00:57:53",CATD,ESCANER,"ACTA PREP"
'260807C0700,'260807C07004,26,SONORA,059,CAJEME,0807,0007,C,0,1,4,408,361,6,367,85,-,-,-,7,5,28,85,-,15,5,7,-,-,128,-,-,-,-,-,-,-,-,-,-,-,1,1,367,367,730,48,,1,D,dcec4c2217a991e075ceee10271db336ca5430a04fbdcbdb5a14b15d17a88a71,"07/06/2021 02:49:00","07/06/2021 03:34:48","07/06/2021 03:34:52",CATD,ESCANER,"ACTA PREP"
'260807C0800,'260807C08004,26,SONORA,059,CAJEME,0807,0008,C,0,1,4,406,363,7,370,68,-,-,-,5,3,23,108,-,23,1,6,-,-,131,-,-,-,-,-,-,-,-,-,-,-,0,2,370,370,730,48,,1,D,42f3a8b0d6e5cb280b72746935aedb9dd2c25148852877a0d2a029806ea37b02,"07/06/2021 00:36:00","07/06/2021 01:18:59","07/06/2021 01:19:11",CATD,ESCANER,"ACTA PREP"
'260807C0900,'260807C09004,26,SONORA,059,CAJEME,0807,0009,C,0,1,4,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,730,48,"SIN ACTA POR PAQUETE ENTREGADO SIN SOBRE",0,D,,"07/06/2021 08:18:00","07/06/2021 08:30:52","07/06/2021 08:30:52",CATD,ESCANER,"ACTA PREP"
'260807C1000,'260807C10004,26,SONORA,059,CAJEME,0807,0010,C,0,1,4,424,352,7,352,84,-,-,-,13,1,27,82,-,19,0,7,-,-,118,-,-,-,-,-,-,-,-,-,-,-,0,1,352,352,730,48,,1,D,491b812d01d1523cea846e9cf21d09093b017526be6a08323a8b40f99d21cff5,"07/06/2021 23:50:00","07/06/2021 00:14:52","07/06/2021 00:15:01",CATD,ESCANER,"ACTA PREP"
'260807C1100,'260807C11004,26,SONORA,059,CAJEME,0807,0011,C,0,1,4,434,341,5,341,73,-,-,-,10,7,23,87,-,15,1,3,-,-,118,-,-,-,-,-,-,-,-,-,-,-,0,4,341,341,730,48,,1,D,a4addf221706e0f2c822a2f14a46a728c986f3e6e38d01822b32c1a905497fc3,"07/06/2021 01:11:00","07/06/2021 02:08:46","07/06/2021 02:09:33",CATD,ESCANER,"ACTA PREP"
'260807C1200,'260807C12004,26,SONORA,059,CAJEME,0807,0012,C,0,1,4,434,339,4,341,67,-,-,-,12,4,26,105,-,21,2,5,-,-,94,-,-,-,-,-,-,-,-,-,-,-,0,5,341,341,730,48,,1,D,39ba558237fe28bea64a47fbf45f620eb741544663e418c8e12c8e37efedba7b,"07/06/2021 00:10:00","07/06/2021 00:26:39","07/06/2021 00:26:52",CATD,ESCANER,"ACTA PREP"
'260807C1300,'260807C13004,26,SONORA,059,CAJEME,0807,0013,C,0,1,4,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,729,48,"SIN ACTA POR PAQUETE ENTREGADO SIN SOBRE",0,D,,"07/06/2021 07:16:00","07/06/2021 07:50:59","07/06/2021 07:50:59",CATD,ESCANER,"ACTA PREP"
'260807C1400,'260807C14004,26,SONORA,059,CAJEME,0807,0014,C,0,1,4,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,729,48,"SIN ACTA POR PAQUETE ENTREGADO SIN SOBRE",0,D,,"07/06/2021 07:32:00","07/06/2021 07:51:09","07/06/2021 07:51:09",CATD,ESCANER,"ACTA PREP"
'260807C1500,'260807C15004,26,SONORA,059,CAJEME,0807,0015,C,0,1,4,432,337,6,343,83,-,-,-,4,4,21,91,-,14,2,9,-,-,110,-,-,-,-,-,-,-,-,-,-,-,0,5,343,343,729,48,,1,D,c67e5212bc28b7a1a7862ab4f09991ad053f19f6a9203ecc7e7f4fd1a03ede22,"07/06/2021 06:24:00","07/06/2021 06:30:45","07/06/2021 06:32:07",CATD,ESCANER,"ACTA PREP"
'260807C1600,'260807C16004,26,SONORA,059,CAJEME,0807,0016,C,0,1,4,432,343,7,343,58,-,-,-,11,3,22,100,-,20,2,5,-,-,117,-,-,-,-,-,-,-,-,-,-,-,3,2,343,343,729,48,,1,D,8124f57b2c9638d8f4cae825536db57aa52a99a1ed3bd05d778a4c5ebc10a767,"07/06/2021 02:02:00","07/06/2021 02:49:50","07/06/2021 02:49:53",CATD,ESCANER,"ACTA PREP"
'260809B0100,'260809B01004,26,SONORA,059,CAJEME,0809,0001,B,0,1,4,431,300,8,310,44,-,-,-,4,14,18,116,-,17,2,9,-,-,78,-,-,-,-,-,-,-,-,-,-,-,0,8,310,310,695,48,,1,D,535801844d413e243f11981931ca4e09ac1756bf0ef1cbbe2e98d8df48e4c68b,"07/06/2021 02:01:00","07/06/2021 02:27:41","07/06/2021 02:27:56",CATD,ESCANER,"ACTA PREP"
'260810B0100,'260810B01004,26,SONORA,059,CAJEME,0810,0001,B,0,1,4,236,363,8,371,89,-,-,-,4,1,29,47,-,5,1,4,-,-,189,-,-,-,-,-,-,-,-,-,-,-,1,1,371,371,561,48,,1,D,84804153e972551d84028206d00d97ac26d445c1eb864cd075466fc00e00d27e,"07/06/2021 00:58:00","07/06/2021 01:32:53","07/06/2021 01:32:56",CATD,ESCANER,"ACTA PREP"
'260810C0100,'260810C01004,26,SONORA,059,CAJEME,0810,0001,C,0,1,4,197,406,5,407,94,-,-,-,5,2,28,42,-,3,0,3,-,-,224,-,-,-,-,-,-,-,-,-,-,-,4,2,407,407,560,48,,1,D,12d24e4e52b5f436ab7533ea5933bacc17fef9308121b81f0ccb2ebcfcf12ae7,"07/06/2021 00:56:00","07/06/2021 01:37:01","07/06/2021 01:37:56",CATD,ESCANER,"ACTA PREP"
'260811B0100,'260811B01004,26,SONORA,059,CAJEME,0811,0001,B,0,1,4,215,246,6,248,68,-,-,-,4,2,11,56,-,15,1,4,-,-,83,-,-,-,-,-,-,-,-,-,-,-,0,4,248,248,421,48,,1,D,c9e51225236642ed26d36e20abd2e14af5282bea112ae5f0a33688f9803cf6b6,"06/06/2021 21:06:48","06/06/2021 21:10:25","06/06/2021 21:10:36",CASILLA,MOVIL,"ACTA PREP"
'260811C0100,'260811C01004,26,SONORA,059,CAJEME,0811,0001,C,0,1,4,218,245,4,250,56,-,-,-,5,0,18,76,-,15,1,2,-,-,65,-,-,-,-,-,-,-,-,-,-,-,0,12,250,250,420,48,,1,D,379d3900a82f616f9f874ae192ab05d12dd0d31713129e7d91e896fec8bef885,"07/06/2021 00:59:00","07/06/2021 02:06:45","07/06/2021 02:06:49",CATD,ESCANER,"ACTA PREP"
'260812B0100,'260812B01004,26,SONORA,059,CAJEME,0812,0001,B,0,1,4,321,309,8,316,57,-,-,-,9,4,19,119,-,15,1,5,-,-,84,-,-,-,-,-,-,-,-,-,-,-,0,3,316,316,591,48,,1,D,874fc37ca4008300d0c0084062031596722be8c6cdb887448633c091754b2fac,"06/06/2021 23:30:00","06/06/2021 23:47:50","06/06/2021 23:47:54",CATD,ESCANER,"ACTA PREP"
'260812C0100,'260812C01004,26,SONORA,059,CAJEME,0812,0001,C,0,1,4,350,280,6,283,54,-,-,-,7,3,21,111,-,13,1,1,-,-,69,-,-,-,-,-,-,-,-,-,-,-,0,3,283,283,590,48,,1,D,ea9377ffe075a24a23cdb864a3bdfc128029ce89cfe63537d3146644af14dd20,"06/06/2021 20:53:37","06/06/2021 20:57:53","06/06/2021 20:58:02",CASILLA,MOVIL,"ACTA PREP"
'260813B0100,'260813B01004,26,SONORA,059,CAJEME,0813,0001,B,0,1,4,388,301,5,0,49,-,-,-,7,4,16,142,-,17,1,7,-,-,55,-,-,-,-,-,-,-,-,-,-,-,1,7,306,306,649,48,,1,D,1abe716307d22c3f19cd6846bc686db0cd304fcc3d695c6da1a6171ffe7d63c4,"06/06/2021 22:09:32","06/06/2021 22:36:31","06/06/2021 22:37:01",CASILLA,MOVIL,"ACTA PREP"
'260814B0100,'260814B01004,26,SONORA,059,CAJEME,0814,0001,B,0,1,4,303,284,7,290,57,-,-,-,9,5,21,114,-,20,3,5,-,-,48,-,-,-,-,-,-,-,-,-,-,-,1,7,290,290,547,48,,1,D,28a4456001802776b0e16e8c13cf605313128b6285a683fcc3554600f175f3c1,"06/06/2021 22:18:13","06/06/2021 22:52:10","06/06/2021 22:52:17",CASILLA,MOVIL,"ACTA PREP"
'260814C0100,'260814C01004,26,SONORA,059,CAJEME,0814,0001,C,0,1,4,302,285,0,287,42,-,-,-,9,4,24,136,-,11,1,7,-,-,47,-,-,-,-,-,-,-,-,-,-,-,0,6,287,287,547,48,,1,D,694ebf33da40e640809e4bc11e82861f2e99bd8df47e81afaa6f94105fb5c7d4,"07/06/2021 00:54:00","07/06/2021 01:11:44","07/06/2021 01:11:55",CATD,ESCANER,"ACTA PREP"
'260815B0100,'260815B01004,26,SONORA,059,CAJEME,0815,0001,B,0,1,4,352,329,6,335,76,-,-,-,7,5,27,99,-,7,1,4,-,-,101,-,-,-,-,-,-,-,-,-,-,-,0,8,327,335,641,48,,1,D,aec0a3342fbcf66d8322e8841b76f9e280ff4880e69138fd0c72cfe8f3aeacd8,"07/06/2021 00:58:00","07/06/2021 01:35:10","07/06/2021 01:35:50",CATD,ESCANER,"ACTA PREP"
'260816B0100,'260816B01004,26,SONORA,059,CAJEME,0816,0001,B,0,1,4,335,309,5,316,57,-,-,-,5,4,29,101,-,18,1,2,-,-,92,-,-,-,-,-,-,-,-,-,-,-,0,7,316,316,591,48,,1,D,2c93ab4fdbccaea4e5cb54eae41183b76bae19bff13b4c6ff51d6e054a0477e0,"06/06/2021 22:20:00","06/06/2021 22:27:29","06/06/2021 22:28:04",CATD,ESCANER,"ACTA PREP"
'260817B0100,'260817B01004,26,SONORA,059,CAJEME,0817,0001,B,0,1,4,297,282,7,290,57,-,-,-,8,6,23,76,-,21,0,4,-,-,84,-,-,-,-,-,-,-,-,-,-,-,1,10,290,290,541,48,,1,D,b4f92017ac2598c038843c59925a769f572fc478a889ad2c8ffe29c1eb633296,"06/06/2021 23:22:00","06/06/2021 23:35:27","06/06/2021 23:35:31",CATD,ESCANER,"ACTA PREP"
'260818B0100,'260818B01004,26,SONORA,059,CAJEME,0818,0001,B,0,1,4,164,191,5,196,31,-,-,-,2,0,9,49,-,14,1,1,-,-,82,-,-,-,-,-,-,-,-,-,-,-,0,7,196,196,315,48,,1,D,fe861cf3515d2d1d8a994a550e1de91adde6009badd94bf3d65a86d28b019408,"06/06/2021 22:04:00","06/06/2021 22:16:18","06/06/2021 22:16:21",CATD,ESCANER,"ACTA PREP"
'260819B0100,'260819B01004,26,SONORA,059,CAJEME,0819,0001,B,0,1,4,140,109,5,114,18,-,-,-,0,1,10,34,-,4,1,0,-,-,43,-,-,-,-,-,-,-,-,-,-,-,0,3,114,114,209,48,,1,D,543fa02b6a482ef6af5d2b843bece092518be1a6f9f3fe1be61bfee6df1307fd,"07/06/2021 06:16:00","07/06/2021 06:20:26","07/06/2021 06:20:30",CATD,ESCANER,"ACTA PREP"
'260820B0100,'260820B01004,26,SONORA,059,CAJEME,0820,0001,B,0,1,4,402,336,7,343,46,-,-,-,20,8,27,133,-,19,1,9,-,-,71,-,-,-,-,-,-,-,-,-,-,-,0,9,343,343,701,48,,1,D,083f62e9421d6b07f7e75af6b2f3b0acc269b335c5e2028f31bdd93bdbfc08b8,"07/06/2021 01:59:00","07/06/2021 02:27:16","07/06/2021 02:27:48",CATD,ESCANER,"ACTA PREP"
'260821B0100,'260821B01004,26,SONORA,059,CAJEME,0821,0001,B,0,1,4,157,95,7,0,21,-,-,-,1,1,6,42,-,6,1,4,-,-,16,-,-,-,-,-,-,-,-,-,-,-,0,2,100,100,214,48,,1,D,bc59ddeffaff7f80d2374ae9970d35679d4abafcc4762035df3b5ab89200a8e4,"07/06/2021 06:13:00","07/06/2021 06:16:29","07/06/2021 06:16:44",CATD,ESCANER,"ACTA PREP"
'260822B0100,'260822B01004,26,SONORA,059,CAJEME,0822,0001,B,0,1,4,354,338,9,344,64,-,-,-,6,5,26,107,-,15,4,5,-,-,112,-,-,-,-,-,-,-,-,-,-,-,0,2,346,346,649,48,"ALGÚN CAMPO ILEGIBLE O SIN DATO",1,D,510e1a82edb7afcfc3092d79bc4ae308fc46d861ff199975f019f1a7b98f3380,"07/06/2021 01:06:00","07/06/2021 01:34:09","07/06/2021 01:34:13",CATD,ESCANER,"ACTA PREP"
'260822C0100,'260822C01004,26,SONORA,059,CAJEME,0822,0001,C,0,1,4,353,336,4,335,75,-,-,-,6,4,15,114,-,18,0,3,-,-,96,-,-,-,-,-,-,-,-,-,-,-,0,4,335,335,649,48,,1,D,1259f0dd0e431bf2b3b93e61511ea7c1382832115f3dcba7779e840abfa1ecf4,"07/06/2021 02:28:00","07/06/2021 02:47:20","07/06/2021 02:47:30",CATD,ESCANER,"ACTA PREP"
